1.660000000000e+00 1.665000000000e+00 1.670000000000e+00 1.073490466606e-04 1.181836915199e-04 5.897310150498e-05 3.461747433640e-04
1.670000000000e+00 1.675000000000e+00 1.680000000000e+00 5.923408783534e-05 7.728858735426e-05 5.257651574831e-05 2.298575284517e-04
1.680000000000e+00 1.685000000000e+00 1.690000000000e+00 5.011840834290e-05 6.864267346973e-05 4.801569747373e-05 2.253028593300e-04
1.690000000000e+00 1.695000000000e+00 1.700000000000e+00 5.273215843864e-05 7.198449059343e-05 4.610662926557e-05 2.265960667858e-04
1.700000000000e+00 1.705000000000e+00 1.710000000000e+00 7.000843547215e-05 7.747765795953e-05 4.693203549556e-05 2.355298550869e-04
1.710000000000e+00 1.715000000000e+00 1.720000000000e+00 1.061567057097e-04 9.164064595716e-05 4.834121787586e-05 2.607309717427e-04
1.720000000000e+00 1.725000000000e+00 1.730000000000e+00 1.299008558316e-04 9.791928490185e-05 5.007527636862e-05 2.688402631329e-04
1.730000000000e+00 1.735000000000e+00 1.740000000000e+00 1.367909547693e-04 9.848433557396e-05 5.081131699210e-05 2.687740625286e-04
1.740000000000e+00 1.745000000000e+00 1.750000000000e+00 1.394917353568e-04 9.922695346347e-05 4.992165961973e-05 2.704843026279e-04
1.750000000000e+00 1.755000000000e+00 1.760000000000e+00 1.423731196507e-04 1.089599954116e-04 4.856069593744e-05 2.746878643507e-04
1.760000000000e+00 1.765000000000e+00 1.770000000000e+00 1.494741799815e-04 1.293479142736e-04 4.601215836638e-05 2.898652956010e-04
1.770000000000e+00 1.775000000000e+00 1.780000000000e+00 1.476947407621e-04 1.399753565043e-04 4.300929683729e-05 2.902033152783e-04
1.780000000000e+00 1.785000000000e+00 1.790000000000e+00 1.469672420882e-04 1.410286230879e-04 4.162187426213e-05 2.887377084252e-04
1.790000000000e+00 1.795000000000e+00 1.800000000000e+00 1.491966603921e-04 1.402664116721e-04 4.136482910852e-05 2.857868233108e-04
1.800000000000e+00 1.805000000000e+00 1.810000000000e+00 1.540049317444e-04 1.404671768095e-04 4.105067652060e-05 2.764447807718e-04
1.810000000000e+00 1.815000000000e+00 1.820000000000e+00 1.672140591675e-04 1.426610906265e-04 4.117436322946e-05 2.574166199860e-04
1.820000000000e+00 1.825000000000e+00 1.830000000000e+00 1.705137204357e-04 1.410744083918e-04 4.124705924035e-05 2.513294047866e-04
1.830000000000e+00 1.835000000000e+00 1.840000000000e+00 1.669458596847e-04 1.387080959163e-04 4.046709863826e-05 2.459956206366e-04
1.840000000000e+00 1.845000000000e+00 1.850000000000e+00 1.600285994644e-04 1.329765416079e-04 3.883868532983e-05 2.405276574091e-04
1.850000000000e+00 1.855000000000e+00 1.860000000000e+00 1.383066393827e-04 1.099130801397e-04 3.580010197515e-05 2.160941631428e-04
1.860000000000e+00 1.865000000000e+00 1.870000000000e+00 9.961703953885e-05 6.672304274211e-05 3.333526019049e-05 1.518891345997e-04
1.870000000000e+00 1.875000000000e+00 1.880000000000e+00 6.917477247108e-05 4.488112448703e-05 3.082063748373e-05 1.078795745028e-04
1.880000000000e+00 1.885000000000e+00 1.890000000000e+00 5.513516700108e-05 3.687387956734e-05 2.825640003404e-05 1.046233696449e-04
1.890000000000e+00 1.895000000000e+00 1.900000000000e+00 5.432347922153e-05 3.869079167130e-05 2.752738086777e-05 1.015416764584e-04
1.900000000000e+00 1.905000000000e+00 1.910000000000e+00 5.716275905506e-05 4.573351619773e-05 2.828402250953e-05 1.019708552862e-04
1.910000000000e+00 1.915000000000e+00 1.920000000000e+00 6.528425050622e-05 5.696972392315e-05 2.909711672277e-05 1.109193688133e-04
1.920000000000e+00 1.925000000000e+00 1.930000000000e+00 7.221870025721e-05 6.238084461253e-05 2.971744559076e-05 1.138310917313e-04
1.930000000000e+00 1.935000000000e+00 1.940000000000e+00 7.509463524774e-05 6.417825264741e-05 3.031756243697e-05 1.149384639912e-04
1.940000000000e+00 1.945000000000e+00 1.950000000000e+00 7.649878782312e-05 6.477511731603e-05 3.026797052248e-05 1.179283608336e-04
1.950000000000e+00 1.955000000000e+00 1.960000000000e+00 8.409278068860e-05 6.656962258715e-05 2.939171969946e-05 1.240647560992e-04
1.960000000000e+00 1.965000000000e+00 1.970000000000e+00 9.837643111030e-05 7.184508898512e-05 2.869435697679e-05 1.406453131235e-04
1.970000000000e+00 1.975000000000e+00 1.980000000000e+00 1.106760838595e-04 7.359618621993e-05 2.769024830958e-05 1.538481614933e-04
1.980000000000e+00 1.985000000000e+00 1.990000000000e+00 1.106803128774e-04 7.464649213327e-05 2.701180439348e-05 1.536874983846e-04
